브리지	p ɯ ɾ i d͡ʑ i
전관예우	t͡ɕ ʌ̹ n ɡ w a̠ n ɲ j e̞ u
부르죠아	p u ɾ ɯ d͡ʑ o a̠
흑기사	x ɯ k̚ k͈ i sʰ a̠
잘잘못	t͡ɕ a̠ ʎ d͡ʑ a̠ ɭ m o̞ t̚
고관	k o̞ ɡ w a̠ n
오하이오	o̞ ɦ a̠ i o̞
펌프	pʰ ʌ̹ m pʰ ɯ
복섬	p o̞ k s͈ ʌ̹ m
수상	sʰ u sʰ a̠ ŋ
맞흥정	m a̠ tʰ ɯ ŋ d͡ʑ ʌ̹ ŋ
사용되다	sʰ a̠ː j o ŋ d w e̞ d a̠
모세	m o̞ sʰ e̞
예약하다	j e̞ː j a̠ kʰ a̠ d a̠
짐작	t͡ɕ i m d͡ʑ a̠ k̚
신성하다	ɕʰ i n sʰ ʌ̹ ŋ ɦ a̠ d a̠
위반	ɥ i b a̠ n
예카테린부르크	j e̞ kʰ a̠ tʰ e̞ ɾ i n b u ɾ ɯ k x ɯ
개량	k ɛː ɾ j a̠ ŋ
굳다	k u t̚ t͈ a̠
이혼하다	iː β o̞ n ɦ a̠ d a̠
돌리다	t o̞ ʎ ʎ i d a̠
숭어	sʰ uː ŋ ʌ̹
양반	j a̠ ŋ b a̠ n
여닫다	j ɘː d a̠ t̚ t͈ a̠
캄보디아	kʰ a̠ m b o̞ d i a̠
신주	ɕʰ i ɲ d͡ʑ u
시간	ɕʰ i ɡ a̠ n
화학전달물질	ɸ w a̠ ɦ a̠ k̚ t͡ɕ͈ ʌ̹ n d a̠ ɭ m u ʎ t͡ɕ͈ i ɭ
들어가다	t ɯ ɾ ʌ̹ ɡ a̠ d a̠
음독	ɯ m d o̞ k̚
순간	sʰ u n ɡ a̠ n
피아니스트	pʰ i a̠ n i sʰ ɯ tʰ ɯ
고리	k o̞ ɾ i
구호금	k uː β o̞ ɡ ɯ m
퇴비	tʰ w e̞ b i
달	t a̠ ɭ
좆	t͡ɕ o̞ t̚
정직하다	t͡ɕ ɘː ŋ d͡ʑ i kʰ a̠ d a̠
광원	k w a̠ ŋ w ʌ̹ n
구두쇠	k u d u sʰ w e̞
종료	t͡ɕ o̞ ŋ ɲ j o
포도당	pʰ o̞ d o̞ d a̠ ŋ
눋다	n uː t̚ t͈ a̠
자네들	t͡ɕ a̠ n e̞ d ɯ ɭ
반도	p a̠ n d o̞
마음	m a̠ ɯ m
약실	j a̠ k ɕ͈ i ɭ
한테	h a̠ n tʰ e̞
시방	ɕʰ i b a̠ ŋ
두줄망둑	t uː d͡ʑ u ɭ m a̠ ŋ d u k̚
뿐	p͈ u n
판결	pʰ a̠ n ɡ j ʌ̹ ɭ
젤	t͡ɕ e̞ ɭ
낭인	n a̠ː ŋ i n
짓다	t͡ɕ iː t̚ t͈ a̠
신나다	ɕʰ i n n a̠ d a̠
아르바이트	a̠ ɾ ɯ b a̠ i tʰ ɯ
은연어	ɯ n ɲ j ʌ̹ n ʌ̹
감비아	k a̠ m b i a̠
하이드라진	h a̠ i d ɯ ɾ a̠ d͡ʑ i n
청머리오리	t͡ɕʰ ʌ̹ ŋ m ʌ̹ ɾ i o̞ ɾ i
세금	sʰ e̞ː ɡ ɯ m
애벌레	ɛː b ʌ̹ ɭ ɭ e̞
시장하시다	ɕʰ i d͡ʑ a̠ ŋ ɦ a̠ ɕʰ i d a̠
서른	sʰ ʌ̹ ɾ ɯ n
카란	kʰ a̠ ɾ a̠ n
콘센트	kʰ o̞ n sʰ e̞ n tʰ ɯ
녹음실	n o̞ ɡ ɯ m ɕʰ i ɭ
서예	sʰ ʌ̹ j e̞
경기	k j ɘː ŋ ɡ i
사창	sʰ a̠ t͡ɕʰ a̠ ŋ
닭고기	t a̠ k̚ k͈ o̞ ɡ i
일치하다	i ʎ t͡ɕʰ i ɦ a̠ d a̠
가치	k a̠ t͡ɕʰ i
인력	i ʎ ʎ j ʌ̹ k̚
갈퀴	k a̠ ɭ kʰ ɥ i
목전	m o̞ k̚ t͡ɕ͈ ʌ̹ n
나가다	n a̠ ɡ a̠ d a̠
엽록체	j ʌ̹ m n o̞ k̚ t͡ɕʰ e̞
선풍기	sʰ ʌ̹ n pʰ u ŋ ɡ i
교리	k j oː ɾ i
암소	a̠ m sʰ o̞
양복	j a̠ ŋ b o̞ k̚
창녀	t͡ɕʰ a̠ ŋ ɲ j ʌ̹
찻물	t͡ɕʰ a̠ n m u ɭ
김	k i m
그네들	k ɯ n e̞ d ɯ ɭ
토치카	tʰ o̞ t͡ɕʰ i kʰ a̠
불기	p u ɭ ɡ i
초심리학	t͡ɕʰ o̞ ɕʰ i m n i ɦ a̠ k̚
돌솥	t o̞ː ɭ sʰ o̞ t̚
대하다	t ɛː ɦ a̠ d a̠
마다	m a̠ d a̠
ㅄ	p j ʌ̹ ŋ ɕʰ i n
폴더	pʰ o̞ ɭ d ʌ̹
맘	m a̠ː m
접	t͡ɕ ʌ̹ p̚
옥시토신	o̞ k ɕ͈ i tʰ o̞ ɕʰ i n
아동	a̠ d o̞ ŋ
어젯밤	ʌ̹ d͡ʑ e̞ t̚ p͈ a̠ m
크립톤	k x ɯ ɾ i p̚ tʰ o̞ n
귓구멍	k ɥ i t̚ k͈ u m ʌ̹ ŋ
연구하다	j ɘː n ɡ u ɦ a̠ d a̠
남편	n a̠ m pʰ j ʌ̹ n
찐만두	t͡ɕ͈ i n m a̠ n d u
들치기	t ɯ ʎ t͡ɕʰ i ɡ i
대륙밭쥐	t ɛː ɾ j u k̚ p͈ a̠ t̚ t͡ɕ͈ ɥ i
음악가	ɯ m a̠ k̚ k͈ a̠
남만	n a̠ m m a̠ n
금연	k ɯː m j ʌ̹ n
물레	m u ɭ ɭ e̞
초은하단	t͡ɕʰ o̞ ɯ n ɦ a̠ d a̠ n
대위	t ɛː ɥ i
교육하다	k j oː j u kʰ a̠ d a̠
브라질리아	p ɯ ɾ a̠ d͡ʑ i ʎ ʎ i a̠
제네바	t͡ɕ e̞ n e̞ b a̠
악수	a̠ k s͈ u
오	o̞ː
출출하다	t͡ɕʰ u ʎ t͡ɕʰ u ɾ ɦ a̠ d a̠
서벌	sʰ ʌ̹ b ʌ̹ ɭ
팔극권	pʰ a̠ ɭ ɡ ɯ k̚ k͈ w ʌ̹ n
칙	t͡ɕʰ i k̚
발사	p a̠ ɭ s͈ a̠
먹	m ʌ̹ k̚
비우다	p i u d a̠
손자	sʰ o̞ ɲ d͡ʑ a̠
와이프	w a̠ i pʰ ɯ
세계관	sʰ e̞ː ɡ j e̞ ɡ w a̠ n
두더지	t u d ʌ̹ d͡ʑ i
입다	i p̚ t͈ a̠
젖꼭지	t͡ɕ ʌ̹ t̚ k͈ o̞ k̚ t͡ɕ͈ i
수질	sʰ u d͡ʑ i ɭ
가만가만	k a̠ m a̠ n ɡ a̠ m a̠ n
수평	sʰ u pʰ j ʌ̹ ŋ
국민	k u ŋ m i n
사로잡다	sʰ a̠ ɾ o̞ d͡ʑ a̠ p̚ t͈ a̠
제출하다	t͡ɕ e̞ t͡ɕʰ u ɾ ɦ a̠ d a̠
분포	p u n pʰ o̞
질병	t͡ɕ i ɭ b j ʌ̹ ŋ
우도	u d o̞
뉘우치다	n ɥ i u t͡ɕʰ i d a̠
국시	k u k ɕ͈ i
신종	ɕʰ iː ɲ d͡ʑ o̞ ŋ
중국말	t͡ɕ u ŋ ɡ u ŋ m a̠ ɭ
포획하다	pʰ o̞ː β w e̞ kʰ a̠ d a̠
기관차	k i ɡ w a̠ ɲ t͡ɕʰ a̠
골격	k o̞ ɭ ɡ j ʌ̹ k̚
까마귀	k͈ a̠ m a̠ ɡ ɥ i
묘미	m j oː m i
발표	p a̠ ɭ pʰ j o
칸	kʰ a̠ n
부러뜨리다	p u ɾ ʌ̹ t͈ ɯ ɾ i d a̠
묻다	m u t̚ t͈ a̠
잦다	t͡ɕ a̠ t̚ t͈ a̠
끓이다	k͈ ɯː ɾ i d a̠
본격적	p o̞ n k͈ j ʌ̹ k̚ t͡ɕ͈ ʌ̹ k̚
타협하다	tʰ a̠ː ʝ j ʌ̹ pʰ a̠ d a̠
학부	h a̠ k̚ p͈ u
분	p u n
이사악	i sʰ a̠ a̠ k̚
으로	ɯ ɾ o̞
촌놈	t͡ɕʰ o̞ n n o̞ m
소총	sʰ o̞ː t͡ɕʰ o̞ ŋ
가두리	k a̠ː d u ɾ i
강구다	k a̠ ŋ ɡ u d a̠
ᆫ다	n d a̠
북	p u k̚
천도	t͡ɕʰ ɘː n d o̞
단락	t a̠ ɭ ɭ a̠ k̚
에취	e̞ t͡ɕʰ ɥ i
성문	sʰ ʌ̹ ŋ m u n
카멜레온	kʰ a̠ m e̞ ɭ ɭ e̞ o̞ n
마케팅	m a̠ kʰ e̞ tʰ i ŋ
걸프렌드	k ʌ̹ ɭ pʰ ɯ ɾ e̞ n d ɯ
노인병학	n o̞ː i n b j ʌ̹ ŋ ɦ a̠ k̚
동물원	t o̞ː ŋ m u ɾ w ʌ̹ n
사향	sʰ a̠ː ʝ j a̠ ŋ
그게	k ɯ ɡ e̞
작곡자	t͡ɕ a̠ k̚ k͈ o̞ k̚ t͡ɕ͈ a̠
분탕질	p u n tʰ a̠ ŋ d͡ʑ i ɭ
합체	h a̠ p̚ t͡ɕʰ e̞
가	k a̠ː
맡기다	m a̠ t̚ k͈ i d a̠
가금	k a̠ ɡ ɯ m
디스플레이	t i sʰ ɯ pʰ ɯ ɭ ɭ e̞ i
냉장고	n ɛː ŋ d͡ʑ a̠ ŋ ɡ o̞
동전	t o̞ ŋ d͡ʑ ʌ̹ n
돈가스	t o̞ n ɡ a̠ sʰ ɯ
농학	n o̞ː ŋ ɦ a̠ k̚
공포	k o̞ː ŋ pʰ o̞
유치원	j u t͡ɕʰ i w ʌ̹ n
방점	p a̠ ŋ t͡ɕ͈ ʌ̹ m
집안	t͡ɕ i b a̠ n
감마	k a̠ m m a̠
표준어	pʰ j o d͡ʑ u n ʌ̹
원료	w ʌ̹ ʎ ʎ j o
베프	p e̞ pʰ ɯ
출구	t͡ɕʰ u ɭ ɡ u
예닐곱	j e̞ n i ɭ ɡ o̞ p̚
띠다	t͈ iː d a̠
알파벳	a̠ ɭ pʰ a̠ b e̞ t̚
오늘	o̞ n ɯ ɭ
산시	sʰ a̠ n ɕʰ i
게임	k͈ e̞ i m
호스	ɸʷ o̞ sʰ ɯ
고물	k o̞ m u ɭ
이체자	i t͡ɕʰ e̞ d͡ʑ a̠
다크서클	t a̠ k x ɯ s͈ ʌ̹ k x ɯ ɭ
드라이브하다	t ɯ ɾ a̠ i b ɯ ɦ a̠ d a̠
소꿉	sʰ o̞ k͈ u p̚
조리	t͡ɕ o̞ ɾ i
승진	sʰ ɯ ŋ d͡ʑ i n
어여쁘다	ʌ̹ j ʌ̹ p͈ ɯ d a̠
날씬하다	n a̠ ɭ ɕ͈ i n ɦ a̠ d a̠
짚다	t͡ɕ i p̚ t͈ a̠
포장	pʰ o̞ d͡ʑ a̠ ŋ
옥문	o̞ ŋ m u n
일어나라	i ɾ ʌ̹ n a̠ ɾ a̠
다니다	t a̠ n i d a̠
근혜	k ɯ n ʝ j e̞
사냥하다	sʰ a̠ ɲ j a̠ ŋ ɦ a̠ d a̠
펑	pʰ ʌ̹ ŋ
차량	t͡ɕʰ a̠ ɾ j a̠ ŋ
분위기	p u n ɥ i ɡ i
흡연	x ɯ b j ʌ̹ n
도망치다	t o̞ m a̠ ŋ t͡ɕʰ i d a̠
산살바도르	sʰ a̠ n sʰ a̠ ɭ b a̠ d o̞ ɾ ɯ
조약돌	t͡ɕ o̞ j a̠ k̚ t͈ o̞ ɭ
봉투	p o̞ ŋ tʰ u
갑각	k a̠ p̚ k͈ a̠ k̚
주	t͡ɕ u
갑자기	k a̠ p̚ t͡ɕ͈ a̠ ɡ i
역경	j ʌ̹ k̚ k͈ j ʌ̹ ŋ
즐기다	t͡ɕ ɯ ɭ ɡ i d a̠
유지하다	j u d͡ʑ i ɦ a̠ d a̠
바꼬락	p a̠ k͈ o̞ ɾ a̠ k̚
애인	ɛː i n
장식	t͡ɕ a̠ ŋ ɕʰ i k̚
기원전	k i w ʌ̹ ɲ d͡ʑ ʌ̹ n
오월	o̞ː w ʌ̹ ɭ
얻다	ɘː t̚ t͈ a̠
하숙집	h a̠ː sʰ u k̚ t͡ɕ͈ i p̚
프리토리아	pʰ ɯ ɾ i tʰ o̞ ɾ i a̠
전어	t͡ɕ ɘː n ʌ̹
위글말	ɥ i ɡ ɯ ɭ m a̠ ɭ
배신	p ɛː ɕʰ i n
공군	k o̞ ŋ ɡ u n
구경하다	k uː ɡ j ʌ̹ ŋ ɦ a̠ d a̠
콩	kʰ o̞ ŋ
승무원	sʰ ɯ ŋ m u w ʌ̹ n
꽃가루	k͈ o̞ t̚ k͈ a̠ ɾ u
검찰	k ɘː m t͡ɕʰ a̠ ɭ
유도	j u d o̞
이어폰	i ʌ̹ pʰ o̞ n
보다	p o̞ d a̠
순박하다	sʰ u n b a̠ kʰ a̠ d a̠
미스터	m i sʰ ɯ tʰ ʌ̹
국고	k u k̚ k͈ o̞
그러하다	k ɯ ɾ ʌ̹ ɦ a̠ d a̠
하지만	h a̠ d͡ʑ i m a̠ n
무렵	m u ɾ j ʌ̹ p̚
등	t ɯ ŋ
귀신	k ɥ iː ɕʰ i n
유라시아	j u ɾ a̠ ɕʰ i a̠
달려오다	t a̠ ʎ ʎ j ʌ̹ o̞ d a̠
감자	k a̠ m d͡ʑ a̠
제작	t͡ɕ e̞ː d͡ʑ a̠ k̚
자두나무	t͡ɕ a̠ d u n a̠ m u
바이올린	p a̠ i o̞ ʎ ʎ i n
둬	t w ɘː
기니비사우	k i n i b i sʰ a̠ u
증진하다	t͡ɕ ɯ ŋ d͡ʑ i n ɦ a̠ d a̠
공룡	k o̞ː ŋ ɲ j o ŋ
포드고리차	pʰ o̞ d ɯ ɡ o̞ ɾ i t͡ɕʰ a̠
얌차	j a̠ m t͡ɕʰ a̠
파도	pʰ a̠ d o̞
바퀴벌레	p a̠ kʰ ɥ i b ʌ̹ ɭ ɭ e̞
부르심	p u ɾ ɯ ɕʰ i m
항로	h a̠ː ŋ n o̞
뿔	p͈ u ɭ
활	ɸ w a̠ ɭ
바지	p a̠ d͡ʑ i
병원	p j ɘː ŋ w ʌ̹ n
가나	k a̠ n a̠
비료	p iː ɾ j o
뼞	p͈ j ʌ̹ t̚
개정	k ɛː d͡ʑ ʌ̹ ŋ
요가	j o ɡ a̠
사전	sʰ a̠ː d͡ʑ ʌ̹ n
레퍼토리	ɾ e̞ pʰ ʌ̹ tʰ o̞ ɾ i
오른손잡이	o̞ ɾ ɯ n sʰ o̞ ɲ d͡ʑ a̠ b i
소치	s͈ o̞ t͡ɕʰ i
그라프	k ɯ ɾ a̠ pʰ ɯ
판판하다	pʰ a̠ n pʰ a̠ n ɦ a̠ d a̠
질리다	t͡ɕ i ʎ ʎ i d a̠
스라소니	sʰ ɯ ɾ a̠ sʰ o̞ n i
건조하다	k ʌ̹ ɲ d͡ʑ o̞ ɦ a̠ d a̠
수하물	sʰ u ɦ a̠ m u ɭ
궁극적	k u ŋ ɡ ɯ k̚ t͡ɕ͈ ʌ̹ k̚
콘비프	kʰ o̞ n b i pʰ ɯ
이민	i m i n
광주	k w a̠ ŋ d͡ʑ u
고수	k o̞ sʰ u
화강암	ɸ w a̠ ɡ a̠ ŋ a̠ m
추구하다	t͡ɕʰ u ɡ u ɦ a̠ d a̠
눠	n w ɘː
떽	t͈ e̞ k̚
의하다	ɰ i ɦ a̠ d a̠
만주어	m a̠ ɲ d͡ʑ u ʌ̹
복장	p o̞ k̚ t͡ɕ͈ a̠ ŋ
야쿠자	j a̠ kʰ u d͡ʑ a̠
모충	m o̞ t͡ɕʰ u ŋ
틴에이저	tʰ i n e̞ i d͡ʑ ʌ̹
이상	iː sʰ a̠ ŋ
구경군	k uː ɡ j ʌ̹ ŋ ɡ u n
한자	h a̠ː ɲ t͡ɕ͈ a̠
눈동자	n u n d o̞ ŋ d͡ʑ a̠
결사옹위	k j ʌ̹ ɭ s͈ a̠ o̞ ŋ ɥ i
정거장	t͡ɕ ʌ̹ ŋ ɡ ʌ̹ d͡ʑ a̠ ŋ
악담	a̠ k̚ t͈ a̠ m
이튿날	i tʰ ɯ n n a̠ ɭ
된소리	t w e̞ː n sʰ o̞ ɾ i
시상	ɕʰ iː sʰ a̠ ŋ
조리	t͡ɕ o̞ː ɾ i
불지르다	p u ʎ d͡ʑ i ɾ ɯ d a̠
아콰리움	a̠ kʰ w a̠ ɾ i u m
긷다	k iː t̚ t͈ a̠
꽈리	k͈ w a̠ ɾ i
게사니	k e̞ sʰ a̠ n i
철밥통	t͡ɕʰ ʌ̹ ɭ b a̠ p̚ tʰ o̞ ŋ
서월	sʰ ʌ̹ w ʌ̹ ɭ
굽다	k uː p̚ t͈ a̠
바라보다	p a̠ ɾ a̠ b o̞ d a̠
마술	m a̠ sʰ u ɭ
면도하다	m j ɘː n d o̞ ɦ a̠ d a̠
하트	h a̠ tʰ ɯ
멥쌀	m e̞ p s͈ a̠ ɭ
옳다	o̞ ɭ tʰ a̠
차분법	t͡ɕʰ a̠ b u n b ʌ̹ p̚
장보다	t͡ɕ a̠ ŋ b o̞ d a̠
척추	t͡ɕʰ ʌ̹ k̚ t͡ɕʰ u
지르다	t͡ɕ i ɾ ɯ d a̠
석순	sʰ ʌ̹ k s͈ u n
중심닮음	t͡ɕ u ŋ ɕʰ i m d a̠ ɭ m ɯ m
규소수지	k j u sʰ o̞ sʰ u d͡ʑ i
미니버스	m i n i b ʌ̹ sʰ ɯ
당연	t a̠ ŋ j ʌ̹ n
단순	t a̠ n sʰ u n
라니	ɾ a̠ n i
더브늄	t ʌ̹ b ɯ ɲ j u m
등허리	t ɯ ŋ ɦ ʌ̹ ɾ i
양로원	j a̠ː ŋ n o̞ w ʌ̹ n
같이하다	k a̠ t͡ɕʰ i ɦ a̠ d a̠
단천	t a̠ ɲ t͡ɕʰ ʌ̹ n
편린	pʰ j ʌ̹ ʎ ʎ i n
바나듐	p a̠ n a̠ d j u m
거미줄	k ʌ̹ m i d͡ʑ u ɭ
이쪽	i t͡ɕ͈ o̞ k̚
반영	p a̠ː ɲ j ʌ̹ ŋ
남포	n a̠ m pʰ o̞
괌도	k w a̠ m d o̞
소낙비	sʰ o̞ n a̠ k̚ p͈ i
무척	m u t͡ɕʰ ʌ̹ k̚
복지	p o̞ k̚ t͡ɕ͈ i
다락같다	t a̠ ɾ a̠ k̚ k͈ a̠ t̚ t͈ a̠
구름	k u ɾ ɯ m
좁다	t͡ɕ o̞ p̚ t͈ a̠
경	k j ɘː ŋ
발견하다	p a̠ ɭ ɡ j ʌ̹ n ɦ a̠ d a̠
전부	t͡ɕ ʌ̹ n b u
관련성	k w a̠ ʎ ʎ j ʌ̹ n s͈ ʌ̹ ŋ
흥분하다	x ɯ ŋ b u n ɦ a̠ d a̠
베드로	p e̞ d ɯ ɾ o̞
갈옷	k a̠ ɾ o̞ t̚
무	m u
미닫이문	m iː d a̠ d i m u n
이야	i j a̠
한가운데	h a̠ n ɡ a̠ u n d e̞
통치하다	tʰ o̞ː ŋ t͡ɕʰ i ɦ a̠ d a̠
추락	t͡ɕʰ u ɾ a̠ k̚
자그레브	t͡ɕ a̠ ɡ ɯ ɾ e̞ b ɯ
선수	sʰ ɘː n sʰ u
기후	k i β u
타지크어	tʰ a̠ d͡ʑ i k x ɯ ʌ̹
참고서	t͡ɕʰ a̠ m ɡ o̞ sʰ ʌ̹
고려말	k o̞ ɾ j ʌ̹ m a̠ ɭ
성가	sʰ ɘː ŋ ɡ a̠
장갑	t͡ɕ a̠ː ŋ ɡ a̠ p̚
확성기	ɸ w a̠ k s͈ ʌ̹ ŋ ɡ i
민주주의	m i ɲ d͡ʑ u d͡ʑ u ɰ i
오슬로	o̞ sʰ ɯ ɭ ɭ o̞
호기심	ɸʷ o̞ː ɡ i ɕʰ i m
흒	x ɯ k̚
이따가	i t͈ a̠ ɡ a̠
불현듯	p u ɾ ʝ j ʌ̹ n d ɯ t̚
버터	p ʌ̹ tʰ ʌ̹
소음순	sʰ o̞ː ɯ m sʰ u n
ㅔ	e̞
끄리	k͈ ɯ ɾ i
우눈헥슘	u n u n ɦ e̞ k ɕ͈ u m
관목	k w a̠ː n m o̞ k̚
명명하다	m j ɘː ŋ m j ʌ̹ ŋ ɦ a̠ d a̠
동	t o̞ː ŋ
교향곡	k j o ʝ j a̠ ŋ ɡ o̞ k̚
그룹	k ɯ ɾ u p̚
풀	pʰ u ɭ
여호와	j ʌ̹ β o̞ w a̠
기다리다	k i d a̠ ɾ i d a̠
가설	k a̠ː sʰ ʌ̹ ɭ
쇠황조롱이	sʰ w e̞ β w a̠ ŋ d͡ʑ o̞ ɾ o̞ ŋ i
침범	t͡ɕʰ iː m b ʌ̹ m
매	m ɛː
쿵	kʰ u ŋ
방광염	p a̠ ŋ ɡ w a̠ ŋ ɲ j ʌ̹ m
스물	sʰ ɯ m u ɭ
가위	k a̠ ɥ i
시상하부	ɕʰ iː sʰ a̠ ŋ h a̠ b u
드리다	t ɯ ɾ i d a̠
코요테	kʰ o̞ j o tʰ e̞
카드	kʰ a̠ d ɯ
표제	pʰ j o d͡ʑ e̞
불알	p u ɾ a̠ ɭ
모시다	m o̞ː ɕʰ i d a̠
꽃다발	k͈ o̞ t̚ t͈ a̠ b a̠ ɭ
썩다	s͈ ʌ̹ k̚ t͈ a̠
벼랑	p j ʌ̹ ɾ a̠ ŋ
쥐며느리	t͡ɕ ɥ i m j ʌ̹ n ɯ ɾ i
무조건	m u d͡ʑ o̞ k͈ ʌ̹ n
민물검정망둑	m i n m u ɭ ɡ ʌ̹ m d͡ʑ ʌ̹ ŋ m a̠ ŋ d u k̚
수원	sʰ u w ʌ̹ n
천체	t͡ɕʰ ʌ̹ ɲ t͡ɕʰ e̞
뒤보다	t ɥ i b o̞ d a̠
스포일러	s͈ ɯ pʰ o̞ i ɭ ɭ ʌ̹
토스트	tʰ o̞ sʰ ɯ tʰ ɯ
군도	k u n d o̞
첫	t͡ɕʰ ʌ̹ t̚
최초	t͡ɕʰ w e̞ː t͡ɕʰ o̞
감사하다	k a̠ː m sʰ a̠ ɦ a̠ d a̠
조심하다	t͡ɕ o̞ː ɕʰ i m ɦ a̠ d a̠
시리다	ɕʰ i ɾ i d a̠
방식	p a̠ ŋ ɕʰ i k̚
누리다	n u ɾ i d a̠
실력	ɕʰ i ʎ ʎ j ʌ̹ k̚
기함	k i ɦ a̠ m
의장	ɰ i d͡ʑ a̠ ŋ
라우터	ɾ a̠ u tʰ ʌ̹
실제	ɕʰ i ʎ t͡ɕ͈ e̞
메아리	m e̞ a̠ ɾ i
들	t ɯ ɭ
허둥지둥	h ʌ̹ d u ŋ d͡ʑ i d u ŋ
포	pʰ o̞
빙산	p i ŋ sʰ a̠ n
마니	m a̠ n i
사탄교	sʰ a̠ tʰ a̠ n ɡ j o
그리움	k ɯ ɾ i u m
위원회	ɥ i w ʌ̹ n β w e̞
플러스	pʰ ɯ ɭ ɭ ʌ̹ sʰ ɯ
감리교	k a̠ m n i ɡ j o
럭비	ɾ ʌ̹ k̚ p͈ i
우연	u j ʌ̹ n
탈출기	tʰ a̠ ʎ t͡ɕʰ u ɭ ɡ i
뛰다	t͈ ɥ i d a̠
우주론	u d͡ʑ u ɾ o̞ n
발뒤꿈	p a̠ ɭ t͈ ɥ i k͈ u m
옛날이야기	j e̞ː n n a̠ ʎ ʎ i j a̠ ɡ i
악습	a̠ k s͈ ɯ p̚
요도	j o d o̞
토르	tʰ o̞ ɾ ɯ
다다미	t a̠ d a̠ m i
압도하다	a̠ p̚ t͈ o̞ ɦ a̠ d a̠
펴다	pʰ j ʌ̹ d a̠
애무	ɛː m u
노병	n o̞ː b j ʌ̹ ŋ
작용	t͡ɕ a̠ ɡ j o ŋ
저지르다	t͡ɕ ʌ̹ d͡ʑ i ɾ ɯ d a̠
헤드폰	h e̞ d ɯ pʰ o̞ n
기반	k i b a̠ n
교편	k j oː pʰ j ʌ̹ n
춘절	t͡ɕʰ u ɲ d͡ʑ ʌ̹ ɭ
여신	j ʌ̹ ɕʰ i n
에어쿠션	e̞ ʌ̹ kʰ u ɕʰ ʌ̹ n
뜯기	t͈ ɯ t̚ k͈ i
젖가공품	t͡ɕ ʌ̹ t̚ k͈ a̠ ɡ o̞ ŋ pʰ u m
핀셋	pʰ i n sʰ e̞ t̚
보따리	p o̞ t͈ a̠ ɾ i
네	n e̞ː
통합	tʰ o̞ː ŋ ɦ a̠ p̚
약사	j a̠ k s͈ a̠
창제	t͡ɕʰ a̠ ŋ d͡ʑ e̞
고양이	k o̞ j a̠ ŋ i
빗다	p i t̚ t͈ a̠
거꾸로	k ʌ̹ k͈ u ɾ o̞
기다랗다	k iː d a̠ ɾ a̠ tʰ a̠
세탁기	sʰ e̞ː tʰ a̠ k̚ k͈ i
닳다	t a̠ ɭ tʰ a̠
운동하다	uː n d o̞ ŋ ɦ a̠ d a̠
누에	n u e̞
임신하다	iː m ɕʰ i n ɦ a̠ d a̠
전당포	t͡ɕ ɘː n d a̠ ŋ pʰ o̞
와셔	w a̠ ɕʰ ʌ̹
공민	k o̞ ŋ m i n
내용	n ɛː j o ŋ
간장	k a̠ ɲ d͡ʑ a̠ ŋ
접두사	t͡ɕ ʌ̹ p̚ t͈ u sʰ a̠
하늘다람쥐	h a̠ n ɯ ɭ d a̠ ɾ a̠ m d͡ʑ ɥ i
갈비탕	k a̠ ɭ b i tʰ a̠ ŋ
어지럽다	ʌ̹ d͡ʑ i ɾ ʌ̹ p̚ t͈ a̠
자살	t͡ɕ a̠ sʰ a̠ ɭ
앙카라	a̠ ŋ kʰ a̠ ɾ a̠
단념	t a̠ː n ɲ j ʌ̹ m
성망	sʰ ɘː ŋ m a̠ ŋ
되찾다	t w e̞ t͡ɕʰ a̠ t̚ t͈ a̠
조선옷	t͡ɕ o̞ sʰ ʌ̹ n o̞ t̚
ㅞ	w e̞
소유물	sʰ o̞ː j u m u ɭ
날카롭다	n a̠ ɭ kʰ a̠ ɾ o̞ p̚ t͈ a̠
됭경모치	t w e̞ ŋ ɡ j ʌ̹ ŋ m o̞ t͡ɕʰ i
기선	k i sʰ ʌ̹ n
멸시	m j ʌ̹ ɭ ɕʰ i
바로가기	p a̠ ɾ o̞ ɡ a̠ ɡ i
핫라인	h a̠ n n a̠ i n
산보	sʰ a̠ n b o̞
강제	k a̠ː ŋ d͡ʑ e̞
종국	t͡ɕ o̞ ŋ ɡ u k̚
만억	m a̠ː n ʌ̹ k̚
방향	p a̠ ŋ ʝ j a̠ ŋ
귀	k ɥ i
자장면	t͡ɕ a̠ d͡ʑ a̠ ŋ m j ʌ̹ n
서술하다	sʰ ɘː sʰ u ɾ ɦ a̠ d a̠
녜	ɲ j e̞
진리	t͡ɕ i ʎ ʎ i
약혼녀	j a̠ kʰ o̞ n ɲ j ʌ̹
회계사	ɸ w e̞ː ɡ j e̞ sʰ a̠
사인하다	sʰ a̠ i n ɦ a̠ d a̠
엉겁결에	ʌ̹ ŋ ɡ ʌ̹ p̚ k͈ j ʌ̹ ɾ e̞
인공	i n ɡ o̞ ŋ
까타르	k͈ a̠ tʰ a̠ ɾ ɯ
콤바인	kʰ o̞ m b a̠ i n
경계하다	k j ɘː ŋ ɡ j e̞ ɦ a̠ d a̠
피라미드	pʰ i ɾ a̠ m i d ɯ
존중하다	t͡ɕ o̞ ɲ d͡ʑ u ŋ ɦ a̠ d a̠
베이징	p e̞ i d͡ʑ i ŋ
섞이다	sʰ ʌ̹ k͈ i d a̠
소반	sʰ o̞ b a̠ n
아냐	a̠ ɲ j a̠
