comb	k o ʊ m
gigantomachy	d ʒ a ɪ ɡ æ n t ɒ m ə k i
expiate	ɛ k s p i e ɪ t
amateur	æ m ə t ɚ
chapleted	t ʃ æ p l ə t ə d
pomelo	p ɑ m ə l o ʊ
dingbat	d ɪ ŋ b æ t
pungency	p ʌ n d ʒ ə n s i
bunting	b ʌ n t ɪ ŋ
piscine	p ɪ s i n
acana	ɑ k ə n ɑ
uneducated	ʌ n ɛ d ʒ ə k e ɪ t ɪ d
upcycling	ʌ p s a ɪ k l ɪ ŋ
rapidity	ɹ ə p ɪ d ɪ t i
premenstrual	p ɹ i m ɛ n s t ɹ ə w ə l
erst	ɝ s t
bypass	b a ɪ p æ s
functional	f ʌ ŋ k t ʃ n ə l
sharrow	ʃ æ r o ʊ
morgellons	m ɔ ɹ d ʒ ɛ l ə n z
campanile	k æ m p ə n i l e ɪ
proust	p ɹ u s t
jupiter	d ʒ u p ɪ t ɚ
sniff	s n ɪ f
uruguayan	u ɹ u ɡ w a ɪ ə n
hosed	h o ʊ z d
outstretch	a ʊ t s t ɹ ɛ t͡ʃ
neither	n a ɪ ð ɚ
naughty	n ɑ t i
moorish	m ʊ ɹ ɪ ʃ
representamen	ɹ ɛ p ɹ ə z ɛ n t e ɪ m ə n
drum	d ɹ ʌ m
icosahedron	a ɪ k o ʊ s ə h i d ɹ ə n
gelateria	d ʒ ə l æ t ə ɹ i ə
zither	z ɪ ð ɚ
escheatment	ɛ s t͡ʃ i t m ə n t
tantalize	t æ n t ə l a ɪ z
awing	ɔ ɪ ŋ
pentateuch	p ɛ n t ə t j u k
transmisogynoir	t ɹ æ n z m ɪ s ɑ d ʒ ɪ n w ɑ ɹ
gravitactic	ɡ ɹ æ v ɪ t æ k t ɪ k
lune	l u n
base	b e ɪ s
lorra	l ɒ ɹ ə
orach	ɔ ɹ ɪ t ʃ
soros	s ɔ ɹ o ʊ s
achievings	ə t ʃ i v ɪ ŋ z
after	æ f t ɚ
truro	t ɹ ʊ ə ɹ o ʊ
annabel	æ n ə b ɛ l
ivanovna	ɪ v ɑ n ə v n ə
xeric	z ɪ ɹ ɪ k
geoid	d ʒ i ɔ ɪ d
greenwich	ɡ ɹ i n w ɪ t ʃ
butane	b j u t e ɪ n
refrain	ɹ ɪ f ɹ e ɪ n
ruthful	ɹ u θ f ʊ l
rumpty	ɹ ʌ m p t ɪ
disease	d ɪ z i z
hailed	h e ɪ l d
anne	æ n
chiliarchy	k ɪ l ɪ ɑ ɹ k i
xyrid	z a ɪ ɹ ɪ d
defending	d ə f ɛ n d ɪ ŋ
proselytize	p ɹ ɑ s ə l ə t a ɪ z
abstruseness	æ b s t ɹ u s n ə s
gracile	ɡ ɹ e ɪ s a ɪ l
gardenia	ɡ ɑ ɹ d i n j ə
wallonia	w ə l ə ʊ n ɪ ə
expatiate	ɛ k s p e ɪ ʃ ɪ e ɪ t
bookings	b ʊ k ɪ ŋ z
confer	k ə n f ʌ ɹ
fogey	f o ʊ ɡ i
vivifying	v ɪ v ɪ f ʌ ɪ ŋ
boner	b o ʊ n ɚ
bragfest	b ɹ æ ɡ f ɛ s t
emphysema	ɛ m f ɪ s i m ə
absorbent	ə b z ɔ ɹ b n̩ t
appreciate	ə p ɹ ɪ ʃ i e ɪ t
segment	s ɛ ɡ m ɛ n t
peels	p i l z
couchings	k a ʊ t ʃ ɪ ŋ z
mopper	m ɒ p ə ɹ
hammock	h æ m ə k
qazvin	k æ z v i n
bust	b ʌ s t
brachysyllabic	b ɹ æ k i s ɪ l æ b ɪ k
facemask	f e ɪ s m æ s k
jingpo	d ʒ ɪ ŋ p o ʊ
lapses	l æ p s ɪ z
barbiturate	b ɑ ɹ b ɪ t ʃ u ɪ t
sectish	s ɛ k t ɪ ʃ
franklin	f ɹ æ ŋ k l ɪ n
simple	s ɪ m p ə l
ferryboat	f ɛ ɹ i b o ʊ t
the	ð i
maumy	m ɔ m i
aweigh	ə w e ɪ
platykurtosis	p l æ d i k ə ɹ t o ʊ s ə s
battles	b æ t l̩ z
shart	ʃ ɑ ɹ t
deport	d ɪ p ɔ ɹ t
enflower	ɪ n f l a ʊ ə ɹ
sepia	s i p i ə
croon	k ɹ u n
africa	æ f ɹ ɪ k ə
roasting	ɹ o ʊ s t ɪ ŋ
multiplicand	m ʌ l t ə p l ɪ k æ n d
graphics	ɡ ɹ æ f ɪ k s
aubade	o ʊ b ɑ d
mistress	m ɪ s t ɹ ɪ s
fibrosis	f a ɪ b ɹ o ʊ s ɪ s
replacement	ɹ ɪ p l e ɪ s m ə n t
flutter	f l ʌ t ɚ
transmiss	t ɹ æ n z m ɪ s
whatsoever	h w ʌ t s o ʊ ɛ v ɚ
sheringham	ʃ ɛ ɹ ɪ ŋ ə m
ratiocination	ɹ æ t i ɑ s i n e ɪ ʃ n̩
raetia	ɹ i ʃ ə
funemployed	f ʌ n ɪ m p l ɔ ɪ d
prudence	p ɹ u d ə n s
foe	f o ʊ
habitation	h æ b ɪ t e ɪ ʃ ə n
verge	v ɝ d͡ʒ
hookah	h u k ə
herod	h ɛ ɹ ə d
bacteriostasis	b æ k t ɪ ə ɹ ɪ ə ʊ s t e ɪ s ɪ s
couch	k a ʊ t ʃ
goo	ɡ u
profundicate	p ɹ ə f ʌ n d ɪ k e ɪ t
transversal	t ɹ æ n s v ɝ s ə l
cheeses	t ʃ i z ɪ z
tests	t ɛ s t s
morepork	m ɔ ɹ p ɔ ə ɹ k
mysterium	m ɪ s t ɪ ɹ i ə m
aspis	æ s p ɪ s
sammy	s æ m i
rained	ɹ e ɪ n d
grandeur	ɡ ɹ æ n d j ɚ
hypertext	h a ɪ p ə ɹ t ɛ k s t
malarkey	m ə l ɑ ɹ k i
oscar	ɑ s k ɚ
turmeric	t u m ə ɹ ɪ k
seine	s e ɪ n
halter	h ɔ l t ɚ
sophocles	s ɑ f ɑ k l i z
tourniquet	t ɝ n ɪ k ɪ t
monet	m o ʊ n e ɪ
rejoindure	ɹ ɪ d ʒ ɔ ɪ n d ʒ ə ɹ
transport	t ɹ æ n z p ɔ ɹ t
furlough	f ɝ l o ʊ
charismatic	k ɛ ɹ ə z m æ t ə k
sonorant	s ɒ n ə r ə n t
postulate	p ɑ s t ʃ ə l e ɪ t
vesper	v ɛ s p ɚ
asean	æ z i ɑ n
abugida	ɑ b u ɡ i d ə
ohko	o ʊ k o ʊ
dumbledore	d ʌ m b ə l d ɔ ɹ
dilatation	d ɪ l e ɪ t e ɪ ʃ ə n
solitary	s ɑ l ɪ t ɛ ɹ i
fouling	f a ʊ l ɪ ŋ
enemy	ɛ n ə m i
bodyguard	b ɑ d i ɡ ɑ ɹ d
spit	s p ɪ t
accrue	ə k ɹ u
annuls	ə n ʌ l z
dukedom	d j u k d ə m
idyllic	a ɪ d ɪ l ɪ k
peeling	p i l ɪ ŋ
gynecomastia	d͡ʒ a ɪ n ɪ k o ʊ m æ s t i ə
euripides	j ə ɹ ɪ p ɪ d i z
meatloaf	m i t l o ʊ f
whistling	h w ɪ s l ɪ ŋ
caraway	k æ ɹ ə w e ɪ
comftorble	k ʌ m f t ə ɹ b l̩
suspect	s ʌ s p ɛ k t
binks	p ɪ ŋ k s
gammy	ɡ æ m i
uzbekistan	ʊ z b ɛ k ɪ s t ɑ n
dutchwoman	d ʌ t ʃ w ʊ m ə n
hers	ɚ z
growth	ɡ ɹ o ʊ θ
outlandish	a ʊ̯ t l æ n d ɪ ʃ
eunice	j u n ɪ s
seay	s i
dragline	d ɹ æ ɡ l a ɪ n
acetin	ə s i t ɪ n
oceania	o ʊ ʃ i æ n i ə
unwittingly	ʌ n w ɪ t ɪ ŋ l i
translator	t ɹ æ n z l e ɪ t ɚ
fiercely	f ɪ ɹ s l i
particular	p ə t ɪ k j ə l ɚ
hibernia	h a ɪ b ɜ ɹ n ɪ ə
broadtail	b ɹ ɔ d t e ɪ l
alopecia	æ l o ʊ p i ʃ i ə
strig	s t ɹ ɪ ɡ
quasar	k w e ɪ z ɑ ɹ
foreskin	f ɔ ɹ s k ɪ n
lille	l i l
sat	ɛ s e ɪ̯ t i
caoshu	t s a ʊ ʃ u
inkstick	ɪ ŋ k s t ɪ k
passerine	p æ s ə ɹ a ɪ n
pignorate	p ɪ ɡ n ə ɹ e ɪ t
tokay	t o ʊ k e ɪ
aspirate	æ s p ə ɹ ɪ t
licks	l ɪ k s
aberrantly	æ b ɛ ɹ n̩ t l i
mousehole	m a ʊ z ə l
dangerouser	d e ɪ n d͡ʒ ə ɹ ə s ə ɹ
use	j u s
cantabrigian	k æ n t ə b ɹ ɪ d͡ʒ ɪ ə n
puffed	p ʌ f t
character	k æ ɹ ə k t ɚ
levant	l ə v ɑ n t
jointing	d ʒ ɔ ɪ n t ɪ ŋ
anhur	ɑ n h ʊ ə ɹ
shine	ʃ a ɪ n
thin	θ ɪ n
linguistic	l ɪ ŋ ɡ w ɪ s t ɪ k
oxytone	ɑ k s ɪ t o ʊ n
jutlandic	d͡ʒ ʌ t l æ n d ɪ k
junk	d ʒ ʌ ŋ k
chorus	k ɔ ɹ ə s
enthuse	ɪ n θ u z
actinide	æ k t ɪ n a ɪ d
correlation	k ɔ ɹ ə l e ɪ ʃ ə n
aboukir	ɑ b u k ɪ ɹ
aficionado	ə f ɪ s j ə n ɑ d ə ʊ
shengyuan	ʃ ʌ ŋ j u æ n
riff	ɹ ɪ f
bulldog	b ʊ l d ɔ ɡ
diathesis	d a ɪ æ θ ə s ɪ s
yippie	j ɪ p i
brother	b ɹ ʌ ð ɚ
stound	s t a ʊ n d
cheater	t ʃ i t ə ɹ
caper	k e ɪ p ɚ
orf	ɔ f
drawl	d ʒ ɹ ɑ w
rind	ɹ a ɪ n d
banishes	b æ n ɪ ʃ ɪ z
zelophehad	z ɪ l ɒ f ɪ h æ d
masbate	m ə s b ɑ t ɛ
roof	ɹ u f
pastis	p æ s t ɪ s
heaves	h i v z
icon	a ɪ k ɑ n
leash	l i ʃ
proselyting	p ɹ ɒ s ə l a ɪ t ɪ ŋ
refulgence	ɹ ə f ʊ l d ʒ ə n t s
moths	m ɑ θ s
accra	æ k ɹ ə
principality	p ɹ ɪ n s ɪ p æ l ɪ t i
hyperbola	h a ɪ p ɝ b ə l ə
bumhole	b ʌ m h ə ʊ l
versant	v ɜ ɹ s ə n t
january	d͡ʒ æ n j u ɛ ɹ i
tulwar	t ʌ l w ɑ ɹ
dyslexic	d ɪ s l ɛ k s ɪ k
flaggy	f l æ ɡ i
seer	s i ɹ
orangutang	ə ɹ æ ŋ u t æ ŋ
nuncupative	n ʌ ŋ k j ʊ p e ɪ t ɪ v
transexion	t ɹ æ n s ɛ k ʃ ə n
arroyo	ə ɹ ɔ ɪ o ʊ
relove	ɹ i l ʌ v
lombard	l ɒ m b ɑ ɹ d
otira	ə ʊ t i ɹ ɑ
sanitation	s æ n ɪ t e ɪ ʃ ə n
cladding	k l æ d ɪ ŋ
really	ɹ i l i
capitation	k a p ɪ t e ɪ ʃ ə n
heraclitus	h ɛ ɹ ə k l a ɪ t ə s
onomastics	ɑ n o ʊ m æ s t ɪ k s
optative	ɒ p t e ɪ t ɪ v
chimings	t ʃ a ɪ m ɪ ŋ z
kiwi	k i w i
erin	ɛ ɹ ɪ n
aliquot	æ l ɪ k w ɒ t
ethnocentrism	ɛ θ n ə ʊ s ɛ n t ɹ ɪ z m̩
splanchnic	s p l æ ŋ k n ɪ k
aji	æ d ʒ i
journeyman	d ʒ ɝ n i m ə n
benz	b ɛ n z
corset	k ɔ ɹ s ɪ t
crowder	k ɹ a ʊ d ə ɹ
bushey	b ʊ ʃ i
hosts	h o ʊ s t s
institute	ɪ n s t ɪ t j u t
wodonga	w ə d ɒ ŋ ɡ ə
tapas	t ɑ p ə s
brazier	b ɹ e ɪ ʒ ɚ
cry	k ɹ a ɪ̯
chicago	ʃ ɪ k ɑ ɡ o
lure	l ɝ
fabrication	f æ b ɹ ɪ k e ɪ ʃ ə n
solve	s ɑ l v
steampunk	s t i m p ʌ ŋ k
labour	l e ɪ b ɚ
stupor	s t ʃ u p ə ɹ
henchman	h ɛ n t ʃ m ə n
carnivore	k ɑ ɹ n ɪ v ɔ ɹ
wisp	w ɪ s p
git	ɡ ɪ t
octangular	ɑ k t æ ŋ ɡ j ə l ə ɹ
bus.	b ɪ z
necessities	n ɪ s ɛ s ə t i z
stagnant	s t æ ɡ n ə n t
torrefaction	t ɔ ɹ ɪ f æ k ʃ ə n
annexed	æ n ɛ k s t
unassignable	ʌ n ə s a ɪ n ə b l̩
kyphotone	k a ɪ f ə t ə ʊ n
info	ɪ n f o ʊ
clockwork	k l ɑ k w ɝ k
roar	ɹ ɔ ɹ
amy	e ɪ m i
sheeit	ʃ i ɪ t
bamboo	b æ m b u
dedupe	d i d u p
daywork	d e ɪ w ɝ k
peke	p i k
unbutton	ʌ n b ʌ t ə n
tall	t ɔ l
babbitt	b æ b ɪ t
swig	s w ɪ ɡ
unhide	ʌ n h a ɪ d
derrière	d ɛ ɹ i ɛ ə ɹ
troubled	t ɹ ʌ b l̩ d
claying	k l e ɪ ɪ ŋ
germ	d͡ʒ ɝ m
mastaba	m æ s t ə b ə
peridotite	p ə ɹ ɪ d ə t a ɪ t
pending	p ɛ n d ɪ ŋ
calligram	k æ l ɪ ɡ ɹ æ m
lasso	l æ s o ʊ
jane	d͡ʒ e ɪ n
abstringe	ə b s t ɹ ɪ n d ʒ
peneplain	p ɛ n ɪ p l e ɪ n
coherent	k o ʊ h i ɹ ə n t
bermuda	b ɚ m j u d ə
castile	k ə s t i l
pop	p ɑ p
armies	ɑ ɹ m i z
fliver	f l ɪ v ɚ
blind	b l a ɪ n d
acumen	ə k j u m ə n
soleal	s o ʊ l i ə l
boob	b u b
pandeist	p æ n d i ɪ s t
trice	t ɹ a ɪ s
antechamber	æ n t i t͡ʃ e ɪ m b ɚ
dearest	d ɪ ɹ ɪ s t
jameson	d͡ʒ e ɪ m ə s ə n
lemnos	l ɛ m n ɑ s
dephasing	d i f e ɪ z ɪ ŋ
tawyer	t ɔ ɪ ɚ
dreamchildren	d ɹ i m t ʃ ɪ l d ɹ ə n
myroblyte	m ɪ ɹ ə b l a ɪ t
soramimi	s ɔ ɹ ə m i m i
née	n e ɪ
sprig	s p ɹ ɪ ɡ
february	f ɛ b j u ɛ ə ɹ i
solstice	s ɑ l s t ɪ s
revival	ɹ ɪ v a ɪ v ə l
inheritance	ɪ n h ɛ ɹ ə t ə n s
negotiable	n ɪ ɡ o ʊ ʃ i ə b ə l
frill	f ɹ ɪ l
summit	s ʊ m i t
calm	k ɑ m
complex	k ɑ m p l ɛ k s
homey	h o ʊ m i
creaker	k ɹ ɪ k ɚ
niece	n i s
midway	m ɪ d w e ɪ
race	ɹ e ɪ s
trawl	t ɹ ɑ l
tartarean	t ɑ ɹ t ɑ ɹ i ə n
faineance	f e ɪ n i ə n s
congratulate	k ə n ɡ ɹ æ t͡ʃ ʊ l e ɪ t
bobance	b ɒ b ə n s
article	ɑ ɹ t ə k l̩
expressive	ɪ k s p ɹ ɛ s ɪ v
cobs	k ɒ b z
bouncebackability	b a ʊ n s b æ k ə b ɪ l ɪ t i
samara	s ə m ɛ r ə
repurpose	ɹ i p ɝ p ə s
moffie	m ɒ f i
ebola	i b o ʊ l ə
reef	ɹ i f
unbound	ʌ n b a ʊ n d
manubial	m ə n u b i ə l
decarcerate	d i k ɑ ɹ s ə ɹ e ɪ t
minx	m ɪ ŋ k s
puku	p u k u
niche	n i ʃ
average	æ v ɹ ɪ d͡ʒ
affuse	ə f j u z
hercules	h ɝ k j ə l i z
cash	k æ ʃ
ralph	ɹ æ l f
larva	l ɑ ɹ v ə
brisk	b ɹ ɪ s k
ampulla	æ m p ʊ l ə
slice	s l a ɪ s
gladstone	ɡ l æ d s t ə n
blackwell	b l æ k w ɛ l
absurdly	æ b z ɝ d l i
beloit	b ə l ɔ ɪ t
afloat	ə f l o ʊ t
akkad	ɑ k ɑ d
parol	p ɛ ɹ ə l
aeaea	i i ə
romaunt	ɹ ə ʊ m ɔ n t
hangover	h æ ŋ o ʊ v ɚ
fears	f ɪ ɹ z
garments	ɡ ɑ ɹ m ə n t s
ablepsia	ə b l ɛ p s i ə
kneeling	n i l ɪ ŋ
manapouri	m a n ɑ p ɔ ɹ i
chumpy	t ʃ ʌ m p i
wants	w ɑ n t s
cepheus	s i f j u s
loaner	l o ʊ n ɚ
blithe	b l a ɪ ð
witherweight	w ɪ ð ə ɹ w e ɪ t
salicional	s ə l ɪ ʃ ə n ə l
wray	ɹ e ɪ
fussocky	f ʌ s ə k i
albino	æ l b a ɪ n o ʊ
correlate	k ɔ ɹ ə l e ɪ t
yaldabaoth	j ɑ l d ə b e ɪ ɒ θ
rankism	ɹ æ ŋ k ɪ z ə m
caution	k ɑ ʃ ə n
courtship	k ɔ ɹ t ʃ ɪ p
dandy	d æ n d i
homsi	h ɒ m s i
hampshire	h æ m p ʃ ɪ ə
ginseng	d ʒ ɪ n s ɛ ŋ
idiosyncrasy	ɪ d i ə ʊ s ɪ ŋ k ɹ ə s i
minnesota	m ɪ n ɪ s o ʊ t ə
bicipital	b a ɪ s ɪ p ɪ t ə l
topeka	t ə p i k ə
hylotheism	h a ɪ l o ʊ θ i ɪ z ə m
corrode	k ə ɹ o ʊ d
stiletto	s t ə l ɛ t o ʊ
abdomina	æ b d ɑ m ə n ə
radgie	ɹ æ d ʒ i
arcana	ɑ ɹ k e ɪ n ə
deirdre	d ɪ ɹ d ɹ ə
housefire	h a ʊ s f a ɪ ɚ
faroish	f ɛ ə ɹ ə u ɪ ʃ
rowed	ɹ ə ʊ d
skyline	s k a ɪ l a ɪ n
vibrissae	v ɪ b ɹ ɪ s a ɪ
olmec	o ʊ l m ɛ k
obloquy	ɒ b l ə k w i
zooey	z o ʊ i
certain	s ɝ t n̩
bis	b a ɪ z
incoherence	ɪ n k ə ʊ h ɪ ə ɹ ə n s
eradicate	ɪ ɹ æ d ɪ k e ɪ t
shucked	ʃ ʌ k t
agonic	æ ɡ ə n i k
diffidently	d ɪ f ɪ d ə n t l i
entreaty	ə n t ɹ i t i
abstractional	æ b s t ɹ æ k ʃ n l̩
suggests	s ə ɡ d ʒ ɛ s t s
unseconded	ʌ n s ɛ k ə n d ɪ d
sack	s æ k
neighboring	n e ɪ b ɹ ɪ ŋ
diffuse	d ɪ f j u s
hema	h i m ə
robot	ɹ o ʊ b ɑ t
polymorphic	p ɑ l i m ɔ ɹ f ɪ k
annexing	æ n ɛ k s ɪ ŋ
bskyb	b i s k a ɪ b i
crabbing	k ɹ æ b ɪ ŋ
tach	t æ t ʃ
greaves	ɡ ɹ i v z
tweed	t w i d
kaftan	k æ f t æ n
longyi	l ɑ n d ʒ i
parachronisms	p ɚ æ k ɹ ə n ɪ z m z
ablatio	æ b l e ɪ ʃ i o ʊ
kininogen	k a ɪ n ɪ n ə d͡ʒ ə n
hesitant	h ɛ z ɪ t ə n t
shoogle	ʃ ʊ ɡ ə l
debriefing	d i b ɹ i f ɪ ŋ
murrey	m ə ɹ i
enjoin	ə n d ʒ ɔ ɪ n
many	m ɛ n i
cobalt	k o ʊ b ɑ l t
tripped	t ɹ ɪ p t
punnings	p ʌ n ɪ ŋ z
figgum	f ɪ ɡ ə m
acquits	ə k w ɪ t s
zambezi	z æ m b i z i
transliterating	t ɹ æ n z l ɪ t ə ɹ e ɪ t ɪ ŋ
smail	s m e ɪ l
einsteinium	a ɪ n s t a ɪ n i ə m
anadrome	æ n ə d ɹ o ʊ m
osophy	ɑ s ə f i
igbo	i b o ʊ
afraid	ə f ɹ e ɪ d
sim	s ɪ m
rested	ɹ ɛ s t ɪ d
apply	ə p l a ɪ
tafe	t e ɪ f
bisection	b a ɪ s ɛ k ʃ ə n
rouille	ɹ u i
sucking	s ʌ k ɪ ŋ
synaesthesia	s ɪ n ə s θ i ʒ ə
blackies	b l æ k i z
scathe	s k e ɪ ð
cholera	k ɑ l ə ɹ ə
ataman	æ t ə m ə n
regulating	ɹ ɛ ɡ j ə l e ɪ t ɪ ŋ
tinsel	t ɪ n s ə l
workman	w ɝ k m ə n
mythos	m ɪ θ o ʊ s
butting	b ʌ t ɪ ŋ
sail	s e ɪ l
decock	d i k ɒ k
martin	m ɑ ɹ t n̩
commonitive	k ə m ɒ n ɪ t ɪ v
cosmopoleis	k ɒ z m ɒ p ɒ l ɛ ɪ z
afforest	ə f ɒ ɹ ɪ s t
climbing	k l a ɪ̯ m ɪ ŋ
cay	k i
sandbach	s æ n d b æ t ʃ
knarr	n ɔ ɹ
flout	f l a ʊ t
howbeit	h a ʊ b i ɪ t
auction	ɔ k ʃ ə n
sensitive	s ɛ n s ɪ t ɪ v
sqush	s k w ʊ ʃ
agraffe	ə ɡ ɹ æ f
marchland	m ɑ ɹ t͡ʃ l æ n d
shakespearean	ʃ e ɪ k s p ɪ ɹ i ə n
sacroiliac	s æ k ɹ o ʊ ɪ l i æ k
traveled	t ɹ æ v l̩ d
miasma	m i æ z m ə
lanugo	l ə n j u ɡ ə ʊ
protuberance	p ɹ o ʊ t u b ə ɹ ə n s
triad	t ɹ a ɪ æ d
shenanigan	ʃ ə n æ n ɪ ɡ ə n
transvestite	t ɹ æ n z v ɛ s t a ɪ t
ligatures	l ɪ ɡ ə t ʃ ɚ z
extremity	ɪ k s t ɹ ɛ m ə t i
belly	b ɛ l i
pantheism	p æ n θ i ɪ z ə m
gogga	ɡ ɑ ɡ ə
devotee	d ɛ v ə t i
interregnum	ɪ n t ə ɹ ɹ ɛ ɡ n ə m
accredit	ə k ɹ ɛ d ɪ t
linguister	l ɪ ŋ ɡ w ɪ s t ə ɹ
metopomancy	m ɪ t ɑ p ə m æ n s i
fimble	f ɪ m b ə l
mud	m ʌ d
guides	ɡ a ɪ d z
viceroy	v a ɪ s ɹ ɔ ɪ
louisiana	l ə w i z i æ n ə
rugose	ɹ u ɡ o ʊ s
gosling	ɡ ɑ z l ɪ ŋ
partook	p ɑ ɹ t u k
opens	o ʊ p ə n z
alternate	ɑ l t ɚ n ə t
kamees	k ə m i z
kielbasa	k ɪ b ɑ s ə
aerostatic	e ɪ ə ɹ ə ʊ s t æ t ɪ k
grievings	ɡ ɹ i v ɪ ŋ z
fulfilled	f ʊ l f ɪ l d
tailor	t e ɪ l ɚ
zoomie	z u m i
tentacular	t ɛ n t æ k j u l ə ɹ
wetback	w ɛ t b æ k
redundancy	ɹ ɪ d ʌ n d ə n t s i
beetle	b i t ə l
old	o ʊ l d
galanas	ɡ ɑ l ɑ n a s
decembers	d ɪ s ɛ m b ɚ z
nitwit	n ɪ t w ɪ t
quippy	k w ɪ p i
bbq	b ɑ ɹ b ə k j u
subarctic	s ʌ b ɑ k t ɪ k
carousel	k æ ɹ ə s ɛ l
hearten	h ɑ t ə n
blunting	b l ʌ n t ɪ ŋ
oswego	ɒ s w i ɡ o ʊ
dumpling	d ʌ m p l ɪ ŋ
cyrenaica	s a ɪ ɹ ə n e ɪ ɪ k ə
hook	h ʊ k
interrupted	ɪ n t ə ɹ ʌ p t ɪ d
obeyer	ə ʊ b e ɪ ə ɹ
irony	a ɪ ɚ n i
zoonotic	z o ʊ ə n ɑ t ɪ k
submit	s ə b m ɪ t
loops	l u p s
withy	w ɪ θ i
virgate	v ɜ ɹ ɡ e ɪ t
aforesaid	ə f ɔ ɹ s ɛ d
commentator	k ɑ m ə n t e ɪ t ə ɹ
acervate	æ s ɚ v e ɪ t
bravery	b ɹ e ɪ v ə ɹ i
requires	ɹ ɪ k w a ɪ ɹ z
ǃkung	k u ŋ
semolina	s ɛ m ə l i n ə
haitian	h e ɪ ʃ ə n
laminar	l æ m ɪ n ə
daegu	d e ɪ ɡ u
busted	b ʌ s t ə d
huddle	h ʌ d ə l
conduction	k ə n d ʌ k ʃ ə n
approbation	æ p ɹ o ʊ b e ɪ ʃ ə n
niuean	n j u e ɪ ə n
anophyte	æ n ə f a ɪ t
immediately	ɪ m i d i ə t l i
decedent	d ɪ s i d ə n t
parted	p ɑ ɹ t ɪ d
metachronism	m ə t æ k ɹ ə n ɪ z m
rhinocerical	ɹ a ɪ n ə ʊ s ɛ ɹ ɪ k ə l
ibotenic	i b ə ʊ t ɛ n ɪ k
sate	s e ɪ t
lacuna	l ə k j u n ə
chiliahedron	k ɪ l ɪ ə h i d ɹ ə n
y'all	j ɔ l
sault	s u
glencoe	ɡ l ɛ n k ə ʊ
dares	d ɛ ɹ z
northumbria	n ɔ ɹ θ ʌ m b ɹ ɪ ə
gallon	ɡ æ l ə n
calculus	k æ l k j ə l ə s
zazen	z ɑ z ɛ n
psalm	s ɑ m
swaying	s w e ɪ ɪ ŋ
kite	k i t ɛ
flivver	f l ɪ v ɚ
protégée	p ɹ o ʊ t ə ʒ e ɪ
antenna	æ n t ɛ n ə
iconoclast	a ɪ k ɒ n ə k l æ s t
legend	l ɛ d ʒ ə n d
weather	w ɛ ð ɚ
neoplasm	n i o ʊ p l æ z ə m
recollection	ɹ ɛ k ə l ɛ k ʃ ə n
snooty	s n u t i
nairobi	n a ɪ ɹ o ʊ b i
manx	m æ ŋ k s
future	f j u t͡ʃ ɚ
romance	ɹ o ʊ m æ n s
preferred	p ɹ ɪ f ɝ d
gratuitously	ɡ ɹ ə t j u ə t ə s l i
subdue	s ə b d u
grower	ɡ ɹ o ʊ ɚ
incomparable	ɪ ŋ k ɑ m p ə r ə b ə l
appeared	ə p ɪ ɹ d
advanced	ə d v æ n s t
absolution	æ b s ə l j u ʃ n̩
dafuq	d ə f ʌ k
durban	d ɜ b ə n
hoise	h ɔ ɪ z
require	ɹ ɪ k w a ɪ ɹ
laid	l e ɪ d
stratus	s t ɹ e ɪ t ə s
cleanth	k l e n θ
affiliation	ə f ɪ l i e ɪ ʃ ə n
kilimanjaro	k ɪ l ɪ m ə n d ʒ ɑ ɹ ə ʊ
bowed	b a ʊ d
uterus	j u t ə ɹ ə s
modem	m o ʊ d ɛ m
blankie	b l æ ŋ k i
freeboot	f ɹ i b u t
proditor	p ɹ ɑ d ɪ t ɚ
hegemon	h ɛ d ʒ ɛ m ə n
stipule	s t ɪ p j u l
metropoleis	m ɛ t ɹ ɒ p ə l e ɪ z
numbers	n ʌ m b ɚ z
sashimi	s ə ʃ i m i
deceives	d ɪ s i v z
boom	b u m
contentless	k ɑ n t ɛ n t l ɪ s
dislocate	d ɪ s l o ʊ k e ɪ t
womb	w u m
scope	s k o ʊ p
join	d ʒ ɔ ɪ n
raki	ɹ æ k ə
pends	p ɛ n d z
kingcup	k ɪ ŋ k ʌ p
ordure	ɔ ɹ d ʒ ʊ ɹ
daylight	d e ɪ l a ɪ t
christman	k ɹ ɪ s t m ə n
astay	ə s t e ɪ
millisecond	m ɪ l ɪ s ɛ k ə n d
wudu	w ʊ d u
lob	l ɒ b
combat	k ɑ m b æ t
embattle	ɛ m b æ t l̩
ballistics	b ə l ɪ s t ɪ k s
exonerable	ɪ ɡ z ɒ n ə ɹ ə b ə l
creaming	k ɹ i m ɪ ŋ
endura	ɛ n d j ʊ ɹ ə
boid	b ɔ ɪ d
judson	d͡ʒ ʌ d s ə n
genealogy	d ʒ i n i ɑ l ə d ʒ i
batcrap	b æ t k ɹ æ p
hungry	h ʌ ŋ ɡ ɹ i
juxtaposition	d ʒ ʌ k s t ə p ə z ɪ ʃ ə n
stane	s t e ɪ n
lechery	l ɛ t ʃ ə ɹ i
philippi	f ɪ l ə p a ɪ
galette	ɡ ə l ɛ t
judo	d ʒ u d o ʊ
shudder	ʃ ʌ d ɚ
yesterday	j ɛ s t ɚ d e ɪ
panjandrum	p æ n d͡ʒ æ n d ɹ ə m
tic	t ɪ k
pelican	p ɛ l ə k ə n
epitrachelion	ɛ p ɪ t ɹ ɑ k i l i ɔ n
